"id","vehicle_model_id","mileage_id","year","plate_num","transmission","hourly_rate","daily_rate","weekly_rate","monthly_rate","address","latitude","longitude","delivery_rate","pickup_instruction","return_instruction","description","view_count","is_available","is_verified","created_at","updated_at","user_id","min_hour","max_hour","is_image_verified","deleted_at","booking_count","rating","features","old_id"
4014,10,2,2014,"AJV1512","auto",15,250,1400,2850,"9-2-1, AC4 Apartment, Taman Sri Sentosa, 58000 Kuala Lumpur",3.0759051,101.6532022,,,,"Clean, smooth and very appealing condition",0,TRUE,TRUE,"2018-07-15 19:05:56","2019-02-25 21:26:34.211077",12307,5,,FALSE,,0,,"{}",1995
4011,10,2,2014,"W8747W","auto",15,250,1400,2850,"AEON AU2 Store & Shopping Centre Jalan Taman Setiawangsa Au 2 Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia",3.177212,101.751184,,,,"It's friendly. And suitable to any person.",0,TRUE,TRUE,"2017-10-24 14:11:23","2019-02-25 21:26:45.543343",12171,5,,FALSE,,0,,"{}",1755
3983,15,2,2016,"QM4989B","auto",15,250,1400,2850,"4°27'17.6""N 114°01'01.1""E",4.454882622,114.016983,,,,"We are ready to serve!!!
*Reverse Camera
*CD Player & Good Sound System
*Clean Interior & Non smoker",0,TRUE,TRUE,"2018-06-13 19:39:27","2019-02-25 21:36:07.3242",8526,5,,FALSE,,0,,"{}",1979
3993,15,2,2014,"JQK1254","auto",15,250,1400,2850,"11, Jalan Sutra 1, Taman Sutera, 古来柔佛马来西亚",,,,,,"This vehicle is superpower
CD/USB/AUX PLAY
GOOD FOR QULITY
",0,TRUE,TRUE,"2018-09-23 12:08:05","2019-02-25 21:35:52.73703",9244,5,,FALSE,,0,,"{}",2061
3988,30,2,2017,"KV5596","auto",15,250,1400,2850,"ATM - Maybank @ Kuah Jetty, Kuah, Kedah, Malaysia",6.3062286,99.8519431,,,,"New Honda city.. elegance and sexy ",0,TRUE,TRUE,"2018-09-18 12:58:01","2019-02-25 22:40:31.456794",8789,5,,FALSE,,0,,"{}",2056
3980,30,2,2017,"DDC250","auto",15,250,1400,2850,"23, Jalan SP 9 / 8, Bandar Saujana putra",2.9382089,101.5784574,,,,"GOOD CONDITION AND CLEAN",0,TRUE,TRUE,"2017-10-02 12:33:18","2019-02-25 22:40:47.588245",8518,5,,FALSE,,0,,"{}",1703
4015,30,2,2015,"WB9540D","auto",15,250,1400,2850,"SPHERE Damansara",3.1979081,101.5990307,,,,"Tidy & Clean is the key for your pleasant and enjoyable journey.",0,TRUE,TRUE,"2018-05-02 11:32:09","2019-02-25 22:40:58.409214",12310,5,,FALSE,,0,,"{}",1940
3979,30,2,2017,"VAG6424","auto",15,250,1400,2850,"23, Jalan SP 9 / 8, Bandar Saujana putra",2.9382089,101.5784574,,,,"GOOD CONDITION AND CLEAN",0,TRUE,TRUE,"2017-10-02 12:26:15","2019-02-25 22:41:09.524137",8518,5,,FALSE,,0,,"{}",1702
4009,30,2,2013,"PATRIOT1624","auto",15,250,1400,2850,"Mutiara Bukit Raja 2, Klang, Selangor, Malaysia",3.083777,101.4465892,,,,"Good performance, leather seat. Comfort",0,TRUE,TRUE,"2018-05-01 10:14:13","2019-02-25 22:41:20.176737",11977,5,,FALSE,,0,,"{}",1938
4053,31,2,2016,"RN9696","auto",25,400,2800,4560,"14, jalan ss20/8 Damansara utama 47400 petaling jaya",3.1306764,101.6260403,,,,"New 2016 Honda Civic 1.5 turbo, premium spec.",0,FALSE,TRUE,"2017-11-16 15:06:42","2019-02-20 12:37:36.34642",4707,5,,FALSE,,0,,"{}",1795
4058,31,2,2016,"BNY2225","auto",25,400,2800,4560,"Menjalara 18 Residences, Bandar Menjalara, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1923897,101.6350294,,,,"Very good condition, fuel efficiency ",0,TRUE,TRUE,"2018-08-17 16:06:33","2019-03-18 17:14:42.56027",7976,5,,FALSE,,0,,"{}",2031
4019,36,2,2017,"VX4361","auto",16,260,1600,2964,"Jenjarom Selangor Malaysia",2.875778,101.4984569,,,,"Brand New",0,TRUE,TRUE,"2017-04-25 11:15:49","2019-02-25 23:02:18.058138",8518,5,,FALSE,,0,,"{}",1259
4018,36,2,2017,"VX4339","auto",16,260,1600,2964,"Bandar Saujana Putra Jenjarom Selangor Malaysia",2.951814,101.5803281,,,,"Brand new",0,TRUE,TRUE,"2017-04-25 11:12:46","2019-02-25 23:02:21.207038",8518,5,,FALSE,,0,,"{}",1258
4017,36,2,2016,"VH7887","auto",16,260,1600,2964,"No20, jalan Permai 33/42d Kemuning Utama Kota Kemuning Shah Alam ",3.0143315,101.5419078,,,,"Brand new condition ",0,TRUE,TRUE,"2018-05-24 11:12:52","2019-03-18 16:51:15.397898",7835,5,,FALSE,,0,,"{}",1962
3987,42,2,2013,"WXX8702","auto",15,250,1400,2850,"PJ21 Commercial Centre, Jalan Ss3, Sungai Way Free Trade Industrial Zone, Petaling Jaya, Selangor, Malaysia",3.0905243,101.6146513,,,,"First gen Kia Rio hatchback with sunroof and 17"" sport rim",0,TRUE,TRUE,"2018-01-15 02:51:42","2019-02-25 23:10:35.044234",8765,5,,FALSE,,0,,"{}",1851
4020,36,2,2015,"WB6068X","auto",16,260,1600,2964,"Z Residence, Jalan Jalil Perwira 2, Bukit Jalil, 58200 Kuala Lumpur",3.0644798,101.6658819,,,,"This vehicle is super cool with modern sporty look",0,TRUE,TRUE,"2018-06-26 00:03:10","2019-03-18 16:51:16.441054",9481,5,,FALSE,,0,,"{}",1986
3996,9,2,2010,"WTR4025","auto",15,250,1400,2850,"NO 4,TINGKAT1, JALAN APOLLO U5/191, SUBANG2,40150 SHAH ALAM, SELANGOR",3.1556137,101.5461085,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:38","2019-01-19 23:44:47.377421",9482,5,,FALSE,,0,,"{}",1021
4021,18,2,2006,"QAU7860","auto",18,300,1700,3420,"KLEZCAR AL-FATIH CORPORATE PLT

No 48-02,Jalan Bola Tampar 13/14,Seksyen 13,40100,Shah Alam.",3.0832584,101.5400573,,,,,0,FALSE,FALSE,"2017-07-26 05:02:39","2019-01-19 23:44:47.802027",168,5,,FALSE,,0,,"{}",1590
3989,30,2,2015,"WC5925U","auto",15,250,1400,2850,"Palmville Resort Condominium, Bandar Sunway, Subang Jaya, Selangor, Malaysia",3.0668682,101.6102056,,,,"This vehicle is well maintain. After 3 years on road still less than 35000km.",0,TRUE,TRUE,"2018-10-07 16:41:25","2019-02-20 12:37:36.442253",9045,5,,FALSE,,0,,"{}",2073
3982,10,2,2012,"WYC8146","auto",15,250,1400,2850,"58, Jalan SP 10/6, Bandar Saujana Putra, Selangor, Malaysia",2.9302864,101.5784934,,,,"Excellent As New cw DVD TV player Low mileage ",0,TRUE,FALSE,"2018-10-01 13:41:09","2019-02-05 11:54:50.226083",8520,5,,FALSE,"2019-02-05 11:54:50.220129",0,,"{}",2068
3984,9,2,2011,"WVL4893","auto",15,250,1400,2850,"Puncak Prima Condominium, Sri Hartamas, Kuala Lumpur",3.1644,101.6587501,,,,"Nice and Clean. Perfect for large families or groups.",0,FALSE,TRUE,"2018-04-24 09:33:17","2019-02-20 12:37:36.330599",8530,5,,FALSE,,0,,"{}",1930
3997,30,2,2015,"WC6842C","auto",15,250,1400,2850,"NO 4,TINGKAT1, JALAN APOLLO U5/191, SUBANG2,40150 SHAH ALAM, SELANGOR",3.1556137,101.5461085,,,,,0,FALSE,FALSE,"2017-07-28 05:03:11","2019-01-19 23:44:47.393646",9482,5,,FALSE,,0,,"{}",1627
4029,21,2,2013,"PKG1691","auto",18,300,1650,3420,"Penang Malaysia",5.4163935,100.3326786,,,,"Hybrid",0,FALSE,TRUE,"2017-10-04 11:49:28","2019-02-20 12:37:36.650577",4034,5,,FALSE,,0,,"{}",1710
3998,15,2,2016,"BPA5978","auto",15,250,1400,2850,"Klezcar Travel & Tours SDN BHD

G62,Bazar Rakyat PKPS,Jalan Prima Tropika,Pusat Bandar Putra Permai, Seri Kembangan",2.982385,101.664846,,,,,0,FALSE,FALSE,"2017-08-01 05:03:09","2019-01-19 23:44:47.410118",9614,5,,FALSE,,0,,"{}",1633
4039,21,2,2013,"WYD7287","auto",18,300,1650,3420,"No 37 Jalan SB Indah 2/7 Taman Sungai Besi Indah 43300 Seri Kembangan Selangor",3.0306404,101.7276002,,,,"Fantastic car, super savings & very fast! ",0,TRUE,TRUE,"2017-06-18 00:13:08","2019-02-25 22:07:07.757846",8456,5,,FALSE,,0,,"{}",1457
4026,18,2,2006,"WYG3335","auto",18,300,1700,3420,"No 1-93 Jalan PUJ 3/9 Taman Puncak Jalil, 43300 Seri Kembangan",3.0201369,101.6780426,,,,,0,FALSE,FALSE,"2017-07-26 05:02:41","2019-01-19 23:44:47.888549",2676,5,,FALSE,,0,,"{}",1600
4027,26,2,2014,"W9526N","auto",18,300,1700,3420,"Lot No L1-A2, 
Level 1,
gateway@KLIA2,
Terminal KLIA2,
KL International Airport Jalan KLIA 2/1,
64000 KLIA, Sepang, Selangor Darul Ehsan, Malaysia",2.7424835,101.6861181,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:07","2019-01-19 23:44:47.90593",2889,5,,FALSE,,0,,"{}",340
3932,10,2,2017,"VAA-1376","auto",15,250,1400,2850,"Cyber Heights Villa Cyberjaya Selangor Malaysia",2.909711,101.664387,,,,"EXECUTIVE",0,TRUE,TRUE,"2017-10-18 16:43:02","2019-02-25 21:26:12.413011",5171,5,,FALSE,,0,,"{}",1742
4030,18,2,2010,"JJT8232","auto",18,300,1700,3420,"Sungai Besi Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia",3.057444,101.71787,,,,,0,TRUE,TRUE,"2017-07-24 14:51:03","2019-02-25 21:56:34.04922",4263,5,,FALSE,,0,,"{}",1515
4035,12,2,2014,"W1031C","auto",18,300,1700,3420,"NO.2A, JALAN PADI EMAS 6/2, BANDAR BARU UDA, 81200 JOHOR BAHRU",1.4992024,103.7087508,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:08","2019-01-19 23:44:48.069879",5603,5,,FALSE,,0,,"{}",343
4036,18,2,2011,"WVN4036","auto",18,300,1700,3420,"12-1A JLN HARMONI 1,TMN HARMONI INDAH 43300 SERI KEMBANGAN",3.025088,101.732889,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:39","2019-01-19 23:44:48.086681",6615,5,,FALSE,,0,,"{}",1036
4006,35,2,2015,"BNJ401","auto",15,250,1400,2850,"UMEC, Kompleks Perdanasiswa, Universiti Malaya, 50603 Kuala Lumpur",3.120514,101.6557606,,,,"This vehicle is a new vehicle, suitable for you who need a compact car but pretty powerful (1.5cc). ",0,FALSE,TRUE,"2017-08-01 18:03:30","2019-02-25 14:44:40.994311",10785,5,,FALSE,,0,,"{}",1635
4038,18,2,2011,"WB1535B","auto",18,300,1700,3420,"KLEZCAR IHE CORPORATE PLT,
D3-00-05 Subang Perdana Court 4, Jalan Kewajipan, 47610 Subang Jaya, Selangor.",3.048173,101.593397,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:27","2019-01-19 23:44:48.119176",8432,5,,FALSE,,0,,"{}",744
4037,18,2,2009,"QAQ3929","auto",18,300,1700,3420,"Vivacity Megamall, Kuching, Sarawak, Malaysia",1.5272437,110.3685495,,,,"Petrol Saver, air-conditioned.",0,TRUE,TRUE,"2018-07-12 16:25:43","2019-02-25 21:56:48.675944",7825,5,,FALSE,,0,,"{}",1991
4040,26,2,2011,"PJX5291","auto",18,300,1700,3420,"Klezcar Travel & Tours SDN BHD

G62,Bazar Rakyat PKPS,Jalan Prima Tropika,Pusat Bandar Putra Permai, Seri Kembangan",2.982385,101.664846,,,,,0,FALSE,FALSE,"2017-08-18 05:01:05","2019-01-19 23:44:48.152281",9614,5,,FALSE,,0,,"{}",1661
4042,27,2,2012,"SAB6554K","manual",21,350,2100,3990,"LOT 89, TINGKAT 2, BLOK-L,Sulaman Sentral,Off Jalan Sepanggar,88450 KOTA KINABALU, SABAH",6.0568368,116.1517284,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:05","2019-01-19 23:44:48.186467",184,5,,FALSE,,0,,"{}",278
4043,27,2,2014,"RN4973","auto",21,350,2100,3990,"LOT 288, KG. PADANG GONG PAK MASEH, 21100 KUALA TERENGGANU",5.296679,103.147996,,,,,0,FALSE,FALSE,"2017-06-10 01:00:01","2019-01-19 23:44:48.202789",2667,5,,FALSE,,0,,"{}",1423
4044,27,2,2014,"WA7353N","auto",21,350,2100,3990,"No 1-93 Jalan PUJ 3/9 Taman Puncak Jalil, 43300 Seri Kembangan",3.0201369,101.6780426,,,,,0,FALSE,FALSE,"2017-06-10 00:59:31","2019-01-19 23:44:48.218694",2676,5,,FALSE,,0,,"{}",1320
4024,18,2,2017,"VM2133","auto",18,300,1700,3420,"KLEZCAR EUREKA CORPORATE PLT

TAMAN TUN PERAK, JALAN TUN PERAK 1, 56100 CHERAS, KAJANG, SELANGOR.",3.058968,101.757842,,,,,0,FALSE,FALSE,"2017-06-10 01:00:00","2019-01-19 23:44:47.852696",844,5,,FALSE,,0,,"{}",1410
4025,18,2,2006,"WUD6732","auto",18,300,1700,3420,"KLEZCAR KDH CORPORATE PLT

Berhadapan Hospital Sultanah Bahiyah Jalan Langgar",6.1488245,100.4063735,,,,,0,FALSE,FALSE,"2017-07-26 05:03:06","2019-01-19 23:44:47.872114",2587,5,,FALSE,,0,,"{}",1618
4041,21,2,2011,"WVH1331","auto",18,300,1650,3420,"Jalan BRP 4/8, Bukit Rahman Putra, Sungai Buloh, Selangor, Malaysia",3.2192639,101.5610408,,,,"hybrid car  save petrol
",0,FALSE,TRUE,"2018-11-03 17:34:16","2019-02-20 12:37:36.729247",10445,5,,FALSE,,0,,"{}",2105
3999,10,2,2014,"WB6097D","auto",15,250,1400,2850,"Ukay Perdana, Ampang Jaya, Selangor, Malaysia",3.205666,101.777418,,,,"Super convenient and family friendly",0,TRUE,TRUE,"2018-05-29 13:06:36","2019-02-25 21:25:58.386319",9666,5,,FALSE,,0,,"{}",1969
4070,16,2,2014,"WA7472G","auto",26,500,2600,5700,"Taman Putra Malacca Malaysia",2.22052,102.2673391,,,,"This vehicle is in very good condition",0,TRUE,TRUE,"2017-02-20 22:34:42","2019-02-25 21:38:50.806386",9486,5,,FALSE,,0,,"{}",1232
4049,34,2,2009,"WSR1661","auto",21,350,2100,3990,"17A JALAN CEMPAKA 15,TAMAN CEMPAKA,68000 AMPANG SELANGOR.",3.1386878,101.7510354,,,,,0,FALSE,FALSE,"2017-07-06 04:00:49","2019-01-19 23:44:48.301121",9229,5,,FALSE,,0,,"{}",1475
4050,31,2,2009,"JLM4939","auto",25,400,2800,4560,"LOT 89, TINGKAT 2, BLOK-L,Sulaman Sentral,Off Jalan Sepanggar,88450 KOTA KINABALU, SABAH",6.0568368,116.1517284,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:57","2019-01-19 23:44:48.317327",184,5,,FALSE,,0,,"{}",131
4051,31,2,2008,"WSA2202","auto",25,400,2800,4560,"No 14, 
Jalan CB 1, Taman Cheng Baru, 
Melaka",2.2759287,102.2158499,,,,,0,FALSE,FALSE,"2017-06-18 04:00:15","2019-01-19 23:44:48.333383",2724,5,,FALSE,,0,,"{}",1458
4052,31,2,2014,"W3375W","auto",25,400,2800,4560,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:06","2019-01-19 23:44:48.350294",2826,5,,FALSE,,0,,"{}",310
4069,16,2,2017,"KEH58","auto",26,500,2600,5700,"Pusat Budaya dan Seni, Changlun, Bukit Kayu Hitam, Kedah, Malaysia",6.4614984,100.5014935,,,,"Tidy and clean. No smoking. No drugs and alcohol.  I accept booking for the minimum of 1-day rental only.",0,TRUE,TRUE,"2018-05-03 12:23:35","2019-02-25 21:39:03.129284",6771,5,,FALSE,,0,,"{}",1942
4071,16,2,2011,"WUX24","auto",26,500,2600,5700,"B2-03A Armanee Condo, Jalan PJU 10/1C, Damansara Damai, 47830 Petaling Jaya, Selangor",3.1925728,101.5994249,,,,"Executive Condition",0,TRUE,TRUE,"2017-10-10 20:27:38","2019-02-25 21:39:20.743137",12111,5,,FALSE,,0,,"{}",1729
4061,16,2,2010,"WA8040E","auto",26,500,2600,5700,"NO 4,TINGKAT1, JALAN APOLLO U5/191, SUBANG2,40150 SHAH ALAM, SELANGOR",3.1556137,101.5461085,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-12-01 21:35:32","2019-01-19 23:44:48.501609",123,5,,FALSE,,0,,"{}",1189
4028,21,2,2013,"WYU8190","auto",18,300,1650,3420,"Hijauan Saujana Condominium Glenmarie Golf and Country Club Shah Alam Selangor Malaysia",3.1021287,101.5857911,,,,"Well maintained, accident free, always clean, save petrol",0,TRUE,TRUE,"2017-11-27 15:10:01","2019-02-25 22:06:54.733044",3769,5,,FALSE,,0,,"{}",1806
4047,27,2,2017,"VAE8487","auto",21,350,2100,3990,"LRT Pandan Indah, Pandan Indah, Ampang Jaya, Selangor, Malaysia",3.134062,101.74554,,,," super pick up and fuel efficient ",0,TRUE,TRUE,"2018-07-04 12:20:00","2019-02-25 22:31:46.743217",8531,5,,FALSE,,0,,"{}",1987
4074,13,2,2014,"PLV6999","auto",30,450,2550,5130,"NO. 40-1, Jalan Putra Mahkota 7/4B,
Putra Heights, 47650, Subang Jaya, ",2.9926821,101.5713068,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:03","2019-01-19 23:44:48.717774",156,5,,FALSE,,0,,"{}",238
4075,33,2,2014,"W4905U","auto",30,450,2500,5130,"NO. 40-1, Jalan Putra Mahkota 7/4B,
Putra Heights, 47650, Subang Jaya, ",2.9926821,101.5713068,,,,,0,FALSE,FALSE,"2017-06-10 00:59:47","2019-01-19 23:44:48.734281",156,5,,FALSE,,0,,"{}",1347
4076,33,2,2014,"WA1594H","auto",30,450,2500,5130,"NO. 40-1, Jalan Putra Mahkota 7/4B,
Putra Heights, 47650, Subang Jaya, ",2.9926821,101.5713068,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-12-01 21:35:30","2019-01-19 23:44:48.751438",156,5,,FALSE,,0,,"{}",1187
4056,31,2,2015,"PLX8288","auto",25,400,2800,4560,"Regency Heights Condominium, Bayan Lepas, Penang, Malaysia",5.3234082,100.2631234,,,,"clean and well function car.",0,TRUE,TRUE,"2018-08-13 20:09:37","2019-02-25 22:46:27.762929",5676,5,,FALSE,,0,,"{}",2028
4065,16,2,2010,"WYP8770","auto",26,500,2600,5700,"B1-11, Vista Alam,Jalan Ikhtisas Seksyen 14,40000 Shah Alam,Selangor",3.070878,101.52471,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-12-01 21:35:33","2019-01-19 23:44:48.567931",3366,5,,FALSE,,0,,"{}",1195
4067,16,2,2010,"WA5307A","auto",26,500,2600,5700,"KLEZCAR JAIZAHAZ LUQMARAZ CORPORATE PLT

No.5-1 Jalan Tanjung Rhu 30/165 Kemuning Impian Business Park, 40460 Shah Alam Selangor",2.9783933,101.5349575,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-12-01 21:35:30","2019-01-19 23:44:48.600913",5609,5,,FALSE,,0,,"{}",1186
4062,16,2,2012,"WC8580W","auto",26,500,2600,5700,"NO 55, 1ST FLOOR, JALAN S2 D36, CITY CENTER, SEREMBAN 2, 70300 SEREMBAN",2.685641,101.913183,,,,,0,FALSE,FALSE,"2017-06-10 00:59:54","2019-01-19 23:44:48.518393",166,5,,FALSE,,0,,"{}",1364
4057,31,2,2012,"DFA234","auto",25,400,2800,4560,"cyberjaya",2.921318,101.6559349,,,,"adfadsf",0,FALSE,TRUE,"2016-10-12 10:49:36","2019-02-20 12:37:36.762294",7580,5,,FALSE,,0,,"{}",11
4063,16,2,2003,"DCP7077","auto",26,500,2600,5700,"KLEZCAR AL-FATIH CORPORATE PLT

No 48-02,Jalan Bola Tampar 13/14,Seksyen 13,40100,Shah Alam.",3.0832584,101.5400573,,,,,0,FALSE,FALSE,"2017-07-26 05:02:40","2019-01-19 23:44:48.534778",168,5,,FALSE,,0,,"{}",1598
4068,16,2,2011,"WA4004Q","auto",26,500,2600,5700,"12-1A JLN HARMONI 1,TMN HARMONI INDAH 43300 SERI KEMBANGAN",3.025088,101.732889,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-12-01 21:35:29","2019-01-19 23:44:48.617892",6615,5,,FALSE,,0,,"{}",1185
4072,19,2,2015,"WB9750X","auto",30,450,2500,5130,"Lot 1, Jalan Pusara Aman Kg Melayu Subang Sek U6 Shah Alam ",3.1590967,101.528103,,,,,0,FALSE,FALSE,"2017-07-26 05:02:08","2019-01-19 23:44:48.684312",139,5,,FALSE,,0,,"{}",1517
4064,16,2,2013,"WYN995","auto",26,500,2600,5700,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-12-01 21:35:33","2019-01-19 23:44:48.551138",2826,5,,FALSE,,0,,"{}",1194
4185,17,2,2014,"SF2421","auto",48,700,4000,7980,"San Francisco, CA, United States",37.7749295,-122.4194155,,,,"A car that doesn't exist.",0,TRUE,FALSE,"2017-10-03 15:53:37","2019-02-20 12:37:36.890828",7668,5,,FALSE,,0,,"{}",1707
4091,13,2,2013,"MCG2020","auto",30,450,2550,5130,"40B, JALAN TK4/5, TAMAN KINRARA SEK. 4, 47190, PUCHONG",3.06695,101.6392612,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:01","2019-01-19 23:44:49.003364",3760,5,,FALSE,,0,,"{}",211
4093,19,2,2015,"WB4365G","auto",30,450,2500,5130,"no.41 jalan nibong 49, taman daya, 81100 johor bahru, johor",1.5653806,103.7587229,,,,"good condition",0,TRUE,TRUE,"2017-10-05 17:49:28","2019-02-25 22:00:27.61881",4097,5,,FALSE,,0,,"{}",1723
4100,19,2,2015,"QMY5910","auto",30,450,2500,5130,"Kuching Sarawak Malaysia",1.553504,110.3592927,,,,"Vehicle auto tranmision,able to carry weight 500kg.Comfortable to use for normal or offroad.free accident.",0,TRUE,TRUE,"2017-11-10 17:38:38","2019-02-25 22:00:45.327393",6721,5,,FALSE,,0,,"{}",1788
4073,19,2,2012,"WWM1911","auto",30,450,2500,5130,"seremban area",2.6792007,101.9826018,,,,"gps / dvd player / reverse camera ",0,TRUE,TRUE,"2016-11-23 13:43:18","2019-02-25 22:01:00.264254",150,5,,FALSE,,0,,"{}",16
4096,55,2,2014,"WA6739W","auto",30,450,2500,5130,"LOT K16, PUTRAJAYA SENTRAL, LEBUH PERDANA BARAT, PRESINT 7, 62100",2.931683,101.669885,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:21","2019-01-19 23:44:49.088016",5135,5,,FALSE,,0,,"{}",615
4106,19,2,2017,"VAP4752","auto",30,450,2500,5130,"23 Jalan Ungu U9/38d Sunway Kayangan Shah Alam Selangor Malaysia",3.1294403,101.5134853,,,,"brand new hilux 2.8 grey calour",0,TRUE,TRUE,"2017-11-17 16:35:00","2019-02-25 22:01:12.655352",8065,5,,FALSE,,0,,"{}",1796
4098,55,2,2014,"WA2647U","auto",30,450,2500,5130,"15-2, Jalan Rampai Niaga 2, Rampai Business Park, 53300",3.1973285,101.7282133,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:19","2019-01-19 23:44:49.121431",5506,5,,FALSE,,0,,"{}",556
4107,61,2,2016,"PMM729","auto",30,450,2500,5130,"Ara Hill Condominium - Northwinds Block, Jalan PJU 1a/31, Ara Damansara, Petaling Jaya, Selangor, Malaysia",3.1268077,101.5822404,,,,"very new and good condition ",0,TRUE,TRUE,"2018-08-06 00:00:59","2019-02-25 22:12:38.495251",8194,5,,FALSE,,0,,"{}",2021
4101,55,2,2014,"WA2650U","auto",30,450,2500,5130,"51-A Jalan Impian Emas 6,
Taman Impian Emas,
80300 Skudai,
Johor",1.5401293,103.6845908,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:14","2019-01-19 23:44:49.171338",6911,5,,FALSE,,0,,"{}",448
4102,33,2,2014,"W4913U","auto",30,450,2500,5130,"KLEZCAR FHMB CORPORATE PLT

5315-D, TINGKAT 1,JALAN SULTAN YAHYA PETRA, 15150 KOTA BAHRU,",6.0981105,102.2715278,,,,,0,FALSE,FALSE,"2017-06-10 00:59:58","2019-01-19 23:44:49.187846",7070,5,,FALSE,,0,,"{}",1377
4099,33,2,2016,"JRP9499","auto",30,450,2500,5130,"Johor Bahru Johor Malaysia",1.492659,103.7413591,,,,"Very new car 
Less than 8000 km used 
Best for long drive 
Comfortable seatings
Consume less oil at high ways 
4 wheel drive 
2.0 cc ",0,TRUE,TRUE,"2017-08-25 23:19:11","2019-02-25 22:49:08.878883",6232,5,,FALSE,,0,,"{}",1671
